Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
CHINA|CENTRAL DE GUATEMALA|25/01/2013| 87112090|2013|ITALIKA|NEW CS125|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|311726.44|37407.17|
